,cloud_cover,time,pressure_kpa,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
308,0,2017-03-30 20:00:00,1010,18,201,8,2017-03-30,20:00:00,3,20,4
309,0,2017-03-30 21:00:00,1010,16,190,8,2017-03-30,21:00:00,3,21,4
310,0,2017-03-30 22:00:00,1010,16,190,8,2017-03-30,22:00:00,3,22,4
311,0,2017-03-30 23:00:00,1010,14,190,8,2017-03-30,23:00:00,3,23,4
312,0,2017-03-31 00:00:00,1009,14,191,8,2017-03-31,00:00:00,3,0,5
313,0,2017-03-31 01:00:00,1009,14,169,6,2017-03-31,01:00:00,3,1,5
314,0,2017-03-31 02:00:00,1009,12,147,5,2017-03-31,02:00:00,3,2,5
315,0,2017-03-31 03:00:00,1009,12,125,3,2017-03-31,03:00:00,3,3,5
316,0,2017-03-31 04:00:00,1009,14,126,3,2017-03-31,04:00:00,3,4,5
317,0,2017-03-31 05:00:00,1010,16,126,4,2017-03-31,05:00:00,3,5,5
318,0,2017-03-31 06:00:00,1010,18,126,4,2017-03-31,06:00:00,3,6,5
319,0,2017-03-31 07:00:00,1010,20,164,6,2017-03-31,07:00:00,3,7,5
320,0,2017-03-31 08:00:00,1010,24,201,8,2017-03-31,08:00:00,3,8,5
321,0,2017-03-31 09:00:00,1010,26,238,9,2017-03-31,09:00:00,3,9,5
322,0,2017-03-31 10:00:00,1009,26,244,13,2017-03-31,10:00:00,3,10,5
323,0,2017-03-31 11:00:00,1008,26,249,17,2017-03-31,11:00:00,3,11,5
324,0,2017-03-31 12:00:00,1008,26,255,20,2017-03-31,12:00:00,3,12,5
325,0,2017-03-31 13:00:00,1007,26,256,18,2017-03-31,13:00:00,3,13,5
326,0,2017-03-31 14:00:00,1007,24,258,16,2017-03-31,14:00:00,3,14,5
327,0,2017-03-31 15:00:00,1006,22,259,14,2017-03-31,15:00:00,3,15,5
328,0,2017-03-31 16:00:00,1007,20,255,12,2017-03-31,16:00:00,3,16,5
329,0,2017-03-31 17:00:00,1007,18,252,10,2017-03-31,17:00:00,3,17,5
330,0,2017-03-31 18:00:00,1008,16,249,8,2017-03-31,18:00:00,3,18,5
331,0,2017-03-31 19:00:00,1008,16,227,8,2017-03-31,19:00:00,3,19,5
332,0,2017-03-31 20:00:00,1009,16,206,9,2017-03-31,20:00:00,3,20,5
333,0,2017-03-31 21:00:00,1009,16,185,9,2017-03-31,21:00:00,3,21,5
334,0,2017-03-31 22:00:00,1009,14,184,9,2017-03-31,22:00:00,3,22,5
335,0,2017-03-31 23:00:00,1009,14,183,8,2017-03-31,23:00:00,3,23,5
336,0,2017-04-01 00:00:00,1008,14,182,7,2017-04-01,00:00:00,4,0,6
337,5,2017-04-01 01:00:00,1008,12,175,6,2017-04-01,01:00:00,4,1,6
338,11,2017-04-01 02:00:00,1009,12,168,6,2017-04-01,02:00:00,4,2,6
339,16,2017-04-01 03:00:00,1009,12,161,5,2017-04-01,03:00:00,4,3,6
340,15,2017-04-01 04:00:00,1009,14,171,6,2017-04-01,04:00:00,4,4,6
341,13,2017-04-01 05:00:00,1009,14,181,7,2017-04-01,05:00:00,4,5,6
342,12,2017-04-01 06:00:00,1010,16,191,8,2017-04-01,06:00:00,4,6,6
343,8,2017-04-01 07:00:00,1009,18,215,8,2017-04-01,07:00:00,4,7,6
344,4,2017-04-01 08:00:00,1009,22,239,8,2017-04-01,08:00:00,4,8,6
345,0,2017-04-01 09:00:00,1009,24,263,8,2017-04-01,09:00:00,4,9,6
346,0,2017-04-01 10:00:00,1008,24,264,12,2017-04-01,10:00:00,4,10,6
347,0,2017-04-01 11:00:00,1007,26,265,15,2017-04-01,11:00:00,4,11,6
348,0,2017-04-01 12:00:00,1007,26,266,19,2017-04-01,12:00:00,4,12,6
349,0,2017-04-01 13:00:00,1006,24,270,17,2017-04-01,13:00:00,4,13,6
350,0,2017-04-01 14:00:00,1006,22,275,15,2017-04-01,14:00:00,4,14,6
351,0,2017-04-01 15:00:00,1005,22,279,13,2017-04-01,15:00:00,4,15,6
352,0,2017-04-01 16:00:00,1006,20,277,12,2017-04-01,16:00:00,4,16,6
353,0,2017-04-01 17:00:00,1006,18,275,10,2017-04-01,17:00:00,4,17,6
354,0,2017-04-01 18:00:00,1007,16,273,9,2017-04-01,18:00:00,4,18,6
355,0,2017-04-01 19:00:00,1007,16,261,7,2017-04-01,19:00:00,4,19,6
356,0,2017-04-01 20:00:00,1008,14,249,5,2017-04-01,20:00:00,4,20,6
357,0,2017-04-01 21:00:00,1008,14,237,3,2017-04-01,21:00:00,4,21,6
358,0,2017-04-01 22:00:00,1008,14,215,3,2017-04-01,22:00:00,4,22,6
359,0,2017-04-01 23:00:00,1008,14,194,3,2017-04-01,23:00:00,4,23,6
360,0,2017-04-02 00:00:00,1007,12,172,3,2017-04-02,00:00:00,4,0,7
361,0,2017-04-02 01:00:00,1007,12,177,2,2017-04-02,01:00:00,4,1,7
362,0,2017-04-02 02:00:00,1007,12,182,2,2017-04-02,02:00:00,4,2,7
363,0,2017-04-02 03:00:00,1007,12,186,1,2017-04-02,03:00:00,4,3,7
364,0,2017-04-02 04:00:00,1008,14,230,2,2017-04-02,04:00:00,4,4,7
365,0,2017-04-02 05:00:00,1009,16,274,3,2017-04-02,05:00:00,4,5,7
366,0,2017-04-02 06:00:00,1009,18,318,4,2017-04-02,06:00:00,4,6,7
367,0,2017-04-02 07:00:00,1009,20,312,6,2017-04-02,07:00:00,4,7,7
368,0,2017-04-02 08:00:00,1009,24,305,8,2017-04-02,08:00:00,4,8,7
369,0,2017-04-02 09:00:00,1009,26,299,10,2017-04-02,09:00:00,4,9,7
370,0,2017-04-02 10:00:00,1008,26,297,14,2017-04-02,10:00:00,4,10,7
371,0,2017-04-02 11:00:00,1008,28,295,18,2017-04-02,11:00:00,4,11,7
372,0,2017-04-02 12:00:00,1007,28,293,22,2017-04-02,12:00:00,4,12,7
373,0,2017-04-02 13:00:00,1007,28,297,20,2017-04-02,13:00:00,4,13,7
374,0,2017-04-02 14:00:00,1006,26,301,18,2017-04-02,14:00:00,4,14,7
375,0,2017-04-02 15:00:00,1006,26,305,16,2017-04-02,15:00:00,4,15,7
376,0,2017-04-02 16:00:00,1006,24,298,15,2017-04-02,16:00:00,4,16,7
377,0,2017-04-02 17:00:00,1007,20,290,13,2017-04-02,17:00:00,4,17,7
378,0,2017-04-02 18:00:00,1007,18,282,12,2017-04-02,18:00:00,4,18,7
379,0,2017-04-02 19:00:00,1008,16,268,9,2017-04-02,19:00:00,4,19,7
380,0,2017-04-02 20:00:00,1009,16,255,6,2017-04-02,20:00:00,4,20,7
381,0,2017-04-02 21:00:00,1010,14,241,4,2017-04-02,21:00:00,4,21,7
382,0,2017-04-02 22:00:00,1009,14,218,3,2017-04-02,22:00:00,4,22,7
383,0,2017-04-02 23:00:00,1009,12,196,3,2017-04-02,23:00:00,4,23,7
384,0,2017-04-03 00:00:00,1009,12,173,3,2017-04-03,00:00:00,4,0,1
385,0,2017-04-03 01:00:00,1009,12,204,2,2017-04-03,01:00:00,4,1,1
386,0,2017-04-03 02:00:00,1009,12,236,1,2017-04-03,02:00:00,4,2,1
387,0,2017-04-03 03:00:00,1009,12,267,0,2017-04-03,03:00:00,4,3,1
388,0,2017-04-03 04:00:00,1010,14,292,1,2017-04-03,04:00:00,4,4,1
389,0,2017-04-03 05:00:00,1010,16,317,1,2017-04-03,05:00:00,4,5,1
390,0,2017-04-03 06:00:00,1010,18,342,2,2017-04-03,06:00:00,4,6,1
391,0,2017-04-03 07:00:00,1011,20,320,4,2017-04-03,07:00:00,4,7,1
392,0,2017-04-03 08:00:00,1011,24,299,7,2017-04-03,08:00:00,4,8,1
393,0,2017-04-03 09:00:00,1011,26,277,9,2017-04-03,09:00:00,4,9,1
394,0,2017-04-03 10:00:00,1010,26,280,13,2017-04-03,10:00:00,4,10,1
395,0,2017-04-03 11:00:00,1009,26,283,16,2017-04-03,11:00:00,4,11,1
396,0,2017-04-03 12:00:00,1009,28,286,20,2017-04-03,12:00:00,4,12,1
397,0,2017-04-03 13:00:00,1008,26,287,18,2017-04-03,13:00:00,4,13,1
398,0,2017-04-03 14:00:00,1008,26,289,16,2017-04-03,14:00:00,4,14,1
399,0,2017-04-03 15:00:00,1008,24,291,15,2017-04-03,15:00:00,4,15,1
400,0,2017-04-03 16:00:00,1008,22,289,14,2017-04-03,16:00:00,4,16,1
401,0,2017-04-03 17:00:00,1009,20,288,13,2017-04-03,17:00:00,4,17,1
402,0,2017-04-03 18:00:00,1009,18,287,12,2017-04-03,18:00:00,4,18,1
403,0,2017-04-03 19:00:00,1010,16,289,9,2017-04-03,19:00:00,4,19,1
404,0,2017-04-03 20:00:00,1010,16,292,6,2017-04-03,20:00:00,4,20,1
405,0,2017-04-03 21:00:00,1011,14,294,2,2017-04-03,21:00:00,4,21,1
406,0,2017-04-03 22:00:00,1010,14,305,3,2017-04-03,22:00:00,4,22,1
407,0,2017-04-03 23:00:00,1010,14,316,4,2017-04-03,23:00:00,4,23,1
408,0,2017-04-04 00:00:00,1010,12,327,5,2017-04-04,00:00:00,4,0,2
409,0,2017-04-04 01:00:00,1010,12,224,6,2017-04-04,01:00:00,4,1,2
410,0,2017-04-04 02:00:00,1010,12,121,7,2017-04-04,02:00:00,4,2,2
411,0,2017-04-04 03:00:00,1010,12,18,8,2017-04-04,03:00:00,4,3,2
412,0,2017-04-04 04:00:00,1010,14,18,9,2017-04-04,04:00:00,4,4,2
413,0,2017-04-04 05:00:00,1010,16,19,9,2017-04-04,05:00:00,4,5,2
414,0,2017-04-04 06:00:00,1011,20,20,9,2017-04-04,06:00:00,4,6,2
415,0,2017-04-04 07:00:00,1011,22,113,9,2017-04-04,07:00:00,4,7,2
416,0,2017-04-04 08:00:00,1010,26,206,10,2017-04-04,08:00:00,4,8,2
417,0,2017-04-04 09:00:00,1010,28,299,10,2017-04-04,09:00:00,4,9,2
418,0,2017-04-04 10:00:00,1009,30,300,14,2017-04-04,10:00:00,4,10,2
419,0,2017-04-04 11:00:00,1009,30,302,18,2017-04-04,11:00:00,4,11,2
420,0,2017-04-04 12:00:00,1008,30,303,22,2017-04-04,12:00:00,4,12,2
421,0,2017-04-04 13:00:00,1008,30,306,21,2017-04-04,13:00:00,4,13,2
422,0,2017-04-04 14:00:00,1007,28,308,19,2017-04-04,14:00:00,4,14,2
423,0,2017-04-04 15:00:00,1007,26,310,17,2017-04-04,15:00:00,4,15,2
424,0,2017-04-04 16:00:00,1007,24,310,17,2017-04-04,16:00:00,4,16,2
425,0,2017-04-04 17:00:00,1008,22,311,16,2017-04-04,17:00:00,4,17,2
426,0,2017-04-04 18:00:00,1008,20,311,16,2017-04-04,18:00:00,4,18,2
427,0,2017-04-04 19:00:00,1009,18,309,12,2017-04-04,19:00:00,4,19,2
428,0,2017-04-04 20:00:00,1009,16,306,8,2017-04-04,20:00:00,4,20,2
429,0,2017-04-04 21:00:00,1010,16,304,4,2017-04-04,21:00:00,4,21,2
430,0,2017-04-04 22:00:00,1010,14,312,6,2017-04-04,22:00:00,4,22,2
431,0,2017-04-04 23:00:00,1009,14,319,7,2017-04-04,23:00:00,4,23,2
432,0,2017-04-05 00:00:00,1009,14,327,9,2017-04-05,00:00:00,4,0,3
433,0,2017-04-05 01:00:00,1009,14,218,8,2017-04-05,01:00:00,4,1,3
434,0,2017-04-05 02:00:00,1009,14,109,7,2017-04-05,02:00:00,4,2,3
435,0,2017-04-05 03:00:00,1009,12,0,6,2017-04-05,03:00:00,4,3,3
436,0,2017-04-05 04:00:00,1009,14,116,6,2017-04-05,04:00:00,4,4,3
437,0,2017-04-05 05:00:00,1010,18,231,6,2017-04-05,05:00:00,4,5,3
438,0,2017-04-05 06:00:00,1010,20,346,6,2017-04-05,06:00:00,4,6,3
439,0,2017-04-05 07:00:00,1010,22,325,7,2017-04-05,07:00:00,4,7,3
440,0,2017-04-05 08:00:00,1010,24,304,9,2017-04-05,08:00:00,4,8,3
441,0,2017-04-05 09:00:00,1010,26,282,11,2017-04-05,09:00:00,4,9,3
442,0,2017-04-05 10:00:00,1009,26,281,14,2017-04-05,10:00:00,4,10,3
443,0,2017-04-05 11:00:00,1009,26,280,17,2017-04-05,11:00:00,4,11,3
444,0,2017-04-05 12:00:00,1008,26,279,20,2017-04-05,12:00:00,4,12,3
445,0,2017-04-05 13:00:00,1008,24,273,17,2017-04-05,13:00:00,4,13,3
446,0,2017-04-05 14:00:00,1007,24,268,15,2017-04-05,14:00:00,4,14,3
447,0,2017-04-05 15:00:00,1007,22,263,12,2017-04-05,15:00:00,4,15,3
448,0,2017-04-05 16:00:00,1008,20,254,11,2017-04-05,16:00:00,4,16,3
449,0,2017-04-05 17:00:00,1008,18,246,11,2017-04-05,17:00:00,4,17,3
450,0,2017-04-05 18:00:00,1009,16,238,10,2017-04-05,18:00:00,4,18,3
451,1,2017-04-05 19:00:00,1009,16,237,9,2017-04-05,19:00:00,4,19,3
452,1,2017-04-05 20:00:00,1009,14,237,8,2017-04-05,20:00:00,4,20,3
453,2,2017-04-05 21:00:00,1010,14,236,7,2017-04-05,21:00:00,4,21,3
454,5,2017-04-05 22:00:00,1009,14,249,7,2017-04-05,22:00:00,4,22,3
455,7,2017-04-05 23:00:00,1009,12,261,7,2017-04-05,23:00:00,4,23,3
456,10,2017-04-06 00:00:00,1009,12,274,6,2017-04-06,00:00:00,4,0,4
457,9,2017-04-06 01:00:00,1009,12,253,5,2017-04-06,01:00:00,4,1,4
458,8,2017-04-06 02:00:00,1009,12,232,3,2017-04-06,02:00:00,4,2,4
459,8,2017-04-06 03:00:00,1009,12,211,2,2017-04-06,03:00:00,4,3,4
460,5,2017-04-06 04:00:00,1009,14,218,2,2017-04-06,04:00:00,4,4,4
461,3,2017-04-06 05:00:00,1009,14,225,3,2017-04-06,05:00:00,4,5,4
462,0,2017-04-06 06:00:00,1010,16,233,3,2017-04-06,06:00:00,4,6,4
463,0,2017-04-06 07:00:00,1010,20,240,6,2017-04-06,07:00:00,4,7,4
464,0,2017-04-06 08:00:00,1010,22,247,9,2017-04-06,08:00:00,4,8,4
465,0,2017-04-06 09:00:00,1010,24,255,12,2017-04-06,09:00:00,4,9,4
466,0,2017-04-06 10:00:00,1009,24,259,15,2017-04-06,10:00:00,4,10,4
467,0,2017-04-06 11:00:00,1008,24,263,17,2017-04-06,11:00:00,4,11,4
468,0,2017-04-06 12:00:00,1008,24,267,20,2017-04-06,12:00:00,4,12,4
469,0,2017-04-06 13:00:00,1008,24,259,17,2017-04-06,13:00:00,4,13,4
470,0,2017-04-06 14:00:00,1007,22,252,14,2017-04-06,14:00:00,4,14,4
471,0,2017-04-06 15:00:00,1007,20,244,11,2017-04-06,15:00:00,4,15,4
472,3,2017-04-06 16:00:00,1008,18,237,11,2017-04-06,16:00:00,4,16,4
473,6,2017-04-06 17:00:00,1009,16,230,11,2017-04-06,17:00:00,4,17,4
474,9,2017-04-06 18:00:00,1009,16,223,10,2017-04-06,18:00:00,4,18,4
475,13,2017-04-06 19:00:00,1010,14,216,10,2017-04-06,19:00:00,4,19,4
476,18,2017-04-06 20:00:00,1010,14,208,9,2017-04-06,20:00:00,4,20,4
477,22,2017-04-06 21:00:00,1010,14,201,8,2017-04-06,21:00:00,4,21,4
478,27,2017-04-06 22:00:00,1010,14,198,7,2017-04-06,22:00:00,4,22,4
479,32,2017-04-06 23:00:00,1009,14,196,7,2017-04-06,23:00:00,4,23,4
480,37,2017-04-07 00:00:00,1009,12,193,6,2017-04-07,00:00:00,4,0,5
481,36,2017-04-07 01:00:00,1009,12,184,6,2017-04-07,01:00:00,4,1,5
482,34,2017-04-07 02:00:00,1009,12,174,5,2017-04-07,02:00:00,4,2,5
483,33,2017-04-07 03:00:00,1009,12,164,5,2017-04-07,03:00:00,4,3,5
484,24,2017-04-07 04:00:00,1009,12,174,6,2017-04-07,04:00:00,4,4,5
485,15,2017-04-07 05:00:00,1010,14,183,7,2017-04-07,05:00:00,4,5,5
486,5,2017-04-07 06:00:00,1010,16,192,8,2017-04-07,06:00:00,4,6,5
487,4,2017-04-07 07:00:00,1010,18,201,10,2017-04-07,07:00:00,4,7,5
488,2,2017-04-07 08:00:00,1010,20,211,12,2017-04-07,08:00:00,4,8,5
489,0,2017-04-07 09:00:00,1010,24,220,14,2017-04-07,09:00:00,4,9,5
490,0,2017-04-07 10:00:00,1010,24,225,16,2017-04-07,10:00:00,4,10,5
491,0,2017-04-07 11:00:00,1009,24,230,19,2017-04-07,11:00:00,4,11,5
492,0,2017-04-07 12:00:00,1009,24,236,21,2017-04-07,12:00:00,4,12,5
493,0,2017-04-07 13:00:00,1009,22,231,19,2017-04-07,13:00:00,4,13,5
494,0,2017-04-07 14:00:00,1008,22,227,16,2017-04-07,14:00:00,4,14,5
495,0,2017-04-07 15:00:00,1008,20,223,14,2017-04-07,15:00:00,4,15,5
496,0,2017-04-07 16:00:00,1009,18,223,14,2017-04-07,16:00:00,4,16,5
497,0,2017-04-07 17:00:00,1010,18,223,13,2017-04-07,17:00:00,4,17,5
498,0,2017-04-07 18:00:00,1010,16,223,13,2017-04-07,18:00:00,4,18,5
499,3,2017-04-07 19:00:00,1010,16,215,11,2017-04-07,19:00:00,4,19,5
500,7,2017-04-07 20:00:00,1011,14,208,10,2017-04-07,20:00:00,4,20,5
501,10,2017-04-07 21:00:00,1011,14,201,9,2017-04-07,21:00:00,4,21,5
502,21,2017-04-07 22:00:00,1010,14,197,9,2017-04-07,22:00:00,4,22,5
503,31,2017-04-07 23:00:00,1010,14,194,9,2017-04-07,23:00:00,4,23,5
504,41,2017-04-08 00:00:00,1010,12,191,9,2017-04-08,00:00:00,4,0,6
505,38,2017-04-08 01:00:00,1010,12,183,8,2017-04-08,01:00:00,4,1,6
506,34,2017-04-08 02:00:00,1010,12,175,8,2017-04-08,02:00:00,4,2,6
507,30,2017-04-08 03:00:00,1010,12,168,8,2017-04-08,03:00:00,4,3,6
508,23,2017-04-08 04:00:00,1010,14,180,8,2017-04-08,04:00:00,4,4,6
509,16,2017-04-08 05:00:00,1011,16,192,8,2017-04-08,05:00:00,4,5,6
510,9,2017-04-08 06:00:00,1011,16,204,9,2017-04-08,06:00:00,4,6,6
511,6,2017-04-08 07:00:00,1011,18,211,10,2017-04-08,07:00:00,4,7,6
512,3,2017-04-08 08:00:00,1011,22,218,12,2017-04-08,08:00:00,4,8,6
513,0,2017-04-08 09:00:00,1011,24,226,14,2017-04-08,09:00:00,4,9,6
514,0,2017-04-08 10:00:00,1010,24,233,16,2017-04-08,10:00:00,4,10,6
515,0,2017-04-08 11:00:00,1010,24,241,18,2017-04-08,11:00:00,4,11,6
516,0,2017-04-08 12:00:00,1009,24,249,19,2017-04-08,12:00:00,4,12,6
517,0,2017-04-08 13:00:00,1009,24,246,17,2017-04-08,13:00:00,4,13,6
518,0,2017-04-08 14:00:00,1009,22,243,15,2017-04-08,14:00:00,4,14,6
519,0,2017-04-08 15:00:00,1009,20,241,13,2017-04-08,15:00:00,4,15,6
520,5,2017-04-08 16:00:00,1009,20,238,12,2017-04-08,16:00:00,4,16,6
521,10,2017-04-08 17:00:00,1010,18,236,11,2017-04-08,17:00:00,4,17,6
522,15,2017-04-08 18:00:00,1010,16,233,10,2017-04-08,18:00:00,4,18,6
523,34,2017-04-08 19:00:00,1010,16,223,9,2017-04-08,19:00:00,4,19,6
524,52,2017-04-08 20:00:00,1011,14,212,7,2017-04-08,20:00:00,4,20,6
525,71,2017-04-08 21:00:00,1011,14,202,5,2017-04-08,21:00:00,4,21,6
526,64,2017-04-08 22:00:00,1010,14,192,5,2017-04-08,22:00:00,4,22,6
527,57,2017-04-08 23:00:00,1010,14,183,5,2017-04-08,23:00:00,4,23,6
528,50,2017-04-09 00:00:00,1010,14,173,5,2017-04-09,00:00:00,4,0,7
529,57,2017-04-09 01:00:00,1010,12,171,6,2017-04-09,01:00:00,4,1,7
530,64,2017-04-09 02:00:00,1010,12,168,6,2017-04-09,02:00:00,4,2,7
531,71,2017-04-09 03:00:00,1010,12,165,7,2017-04-09,03:00:00,4,3,7
532,59,2017-04-09 04:00:00,1011,14,176,7,2017-04-09,04:00:00,4,4,7
533,46,2017-04-09 05:00:00,1011,14,187,7,2017-04-09,05:00:00,4,5,7
534,34,2017-04-09 06:00:00,1012,16,199,7,2017-04-09,06:00:00,4,6,7
535,22,2017-04-09 07:00:00,1012,18,211,9,2017-04-09,07:00:00,4,7,7
536,11,2017-04-09 08:00:00,1012,20,224,10,2017-04-09,08:00:00,4,8,7
537,0,2017-04-09 09:00:00,1011,22,237,12,2017-04-09,09:00:00,4,9,7
538,0,2017-04-09 10:00:00,1011,24,244,14,2017-04-09,10:00:00,4,10,7
539,0,2017-04-09 11:00:00,1010,24,251,16,2017-04-09,11:00:00,4,11,7
540,0,2017-04-09 12:00:00,1010,24,257,19,2017-04-09,12:00:00,4,12,7
541,0,2017-04-09 13:00:00,1009,22,258,17,2017-04-09,13:00:00,4,13,7
542,0,2017-04-09 14:00:00,1009,22,259,15,2017-04-09,14:00:00,4,14,7
543,0,2017-04-09 15:00:00,1009,20,260,13,2017-04-09,15:00:00,4,15,7
544,8,2017-04-09 16:00:00,1009,18,259,12,2017-04-09,16:00:00,4,16,7
545,16,2017-04-09 17:00:00,1010,16,257,11,2017-04-09,17:00:00,4,17,7
546,23,2017-04-09 18:00:00,1010,16,256,10,2017-04-09,18:00:00,4,18,7
547,28,2017-04-09 19:00:00,1011,14,248,9,2017-04-09,19:00:00,4,19,7
548,32,2017-04-09 20:00:00,1011,14,239,7,2017-04-09,20:00:00,4,20,7
549,37,2017-04-09 21:00:00,1011,14,231,6,2017-04-09,21:00:00,4,21,7
550,41,2017-04-09 22:00:00,1011,14,227,6,2017-04-09,22:00:00,4,22,7
551,45,2017-04-09 23:00:00,1011,12,224,6,2017-04-09,23:00:00,4,23,7
552,49,2017-04-10 00:00:00,1010,12,221,6,2017-04-10,00:00:00,4,0,1
553,50,2017-04-10 01:00:00,1010,12,209,5,2017-04-10,01:00:00,4,1,1
554,50,2017-04-10 02:00:00,1010,12,198,5,2017-04-10,02:00:00,4,2,1
555,51,2017-04-10 03:00:00,1010,12,186,4,2017-04-10,03:00:00,4,3,1
556,48,2017-04-10 04:00:00,1010,14,193,3,2017-04-10,04:00:00,4,4,1
557,44,2017-04-10 05:00:00,1011,14,201,3,2017-04-10,05:00:00,4,5,1
558,41,2017-04-10 06:00:00,1012,16,208,3,2017-04-10,06:00:00,4,6,1
559,29,2017-04-10 07:00:00,1012,18,224,5,2017-04-10,07:00:00,4,7,1
560,16,2017-04-10 08:00:00,1012,20,240,8,2017-04-10,08:00:00,4,8,1
561,4,2017-04-10 09:00:00,1012,22,257,11,2017-04-10,09:00:00,4,9,1
562,4,2017-04-10 10:00:00,1012,24,259,13,2017-04-10,10:00:00,4,10,1
563,3,2017-04-10 11:00:00,1011,24,261,16,2017-04-10,11:00:00,4,11,1
564,3,2017-04-10 12:00:00,1011,24,263,18,2017-04-10,12:00:00,4,12,1
565,3,2017-04-10 13:00:00,1010,22,266,16,2017-04-10,13:00:00,4,13,1
566,3,2017-04-10 14:00:00,1010,22,269,14,2017-04-10,14:00:00,4,14,1
567,4,2017-04-10 15:00:00,1010,20,273,12,2017-04-10,15:00:00,4,15,1
568,4,2017-04-10 16:00:00,1011,18,270,11,2017-04-10,16:00:00,4,16,1
569,4,2017-04-10 17:00:00,1011,16,267,10,2017-04-10,17:00:00,4,17,1
570,4,2017-04-10 18:00:00,1012,16,264,9,2017-04-10,18:00:00,4,18,1
571,7,2017-04-10 19:00:00,1012,14,265,7,2017-04-10,19:00:00,4,19,1
572,11,2017-04-10 20:00:00,1012,14,266,6,2017-04-10,20:00:00,4,20,1
573,15,2017-04-10 21:00:00,1013,14,267,4,2017-04-10,21:00:00,4,21,1
574,18,2017-04-10 22:00:00,1012,14,284,4,2017-04-10,22:00:00,4,22,1
575,21,2017-04-10 23:00:00,1012,12,300,3,2017-04-10,23:00:00,4,23,1
576,24,2017-04-11 00:00:00,1011,12,317,3,2017-04-11,00:00:00,4,0,2
577,31,2017-04-11 01:00:00,1011,12,212,3,2017-04-11,01:00:00,4,1,2
578,38,2017-04-11 02:00:00,1011,12,107,4,2017-04-11,02:00:00,4,2,2
579,45,2017-04-11 03:00:00,1011,12,1,4,2017-04-11,03:00:00,4,3,2
580,35,2017-04-11 04:00:00,1012,14,116,5,2017-04-11,04:00:00,4,4,2
581,26,2017-04-11 05:00:00,1012,14,231,5,2017-04-11,05:00:00,4,5,2
582,17,2017-04-11 06:00:00,1013,16,346,6,2017-04-11,06:00:00,4,6,2
583,12,2017-04-11 07:00:00,1012,18,325,7,2017-04-11,07:00:00,4,7,2
584,7,2017-04-11 08:00:00,1012,20,305,8,2017-04-11,08:00:00,4,8,2
585,3,2017-04-11 09:00:00,1012,24,284,10,2017-04-11,09:00:00,4,9,2
586,3,2017-04-11 10:00:00,1012,24,283,13,2017-04-11,10:00:00,4,10,2
587,3,2017-04-11 11:00:00,1011,24,282,15,2017-04-11,11:00:00,4,11,2
588,3,2017-04-11 12:00:00,1011,24,281,18,2017-04-11,12:00:00,4,12,2
589,3,2017-04-11 13:00:00,1010,22,288,17,2017-04-11,13:00:00,4,13,2
590,3,2017-04-11 14:00:00,1010,22,294,16,2017-04-11,14:00:00,4,14,2
591,3,2017-04-11 15:00:00,1009,20,300,15,2017-04-11,15:00:00,4,15,2
592,2,2017-04-11 16:00:00,1010,18,297,14,2017-04-11,16:00:00,4,16,2
593,2,2017-04-11 17:00:00,1010,16,294,13,2017-04-11,17:00:00,4,17,2
594,2,2017-04-11 18:00:00,1011,14,291,12,2017-04-11,18:00:00,4,18,2
595,1,2017-04-11 19:00:00,1011,14,297,10,2017-04-11,19:00:00,4,19,2
596,1,2017-04-11 20:00:00,1011,14,302,8,2017-04-11,20:00:00,4,20,2
597,0,2017-04-11 21:00:00,1011,12,308,5,2017-04-11,21:00:00,4,21,2
598,4,2017-04-11 22:00:00,1011,12,309,5,2017-04-11,22:00:00,4,22,2
599,9,2017-04-11 23:00:00,1011,12,309,5,2017-04-11,23:00:00,4,23,2
600,13,2017-04-12 00:00:00,1011,12,310,5,2017-04-12,00:00:00,4,0,3
601,34,2017-04-12 01:00:00,1011,12,210,5,2017-04-12,01:00:00,4,1,3
602,55,2017-04-12 02:00:00,1011,12,110,5,2017-04-12,02:00:00,4,2,3
603,76,2017-04-12 03:00:00,1011,12,10,5,2017-04-12,03:00:00,4,3,3
604,58,2017-04-12 04:00:00,1011,12,12,5,2017-04-12,04:00:00,4,4,3
605,40,2017-04-12 05:00:00,1012,14,15,5,2017-04-12,05:00:00,4,5,3
606,22,2017-04-12 06:00:00,1012,14,18,5,2017-04-12,06:00:00,4,6,3
607,15,2017-04-12 07:00:00,1012,18,107,6,2017-04-12,07:00:00,4,7,3
608,7,2017-04-12 08:00:00,1012,20,196,8,2017-04-12,08:00:00,4,8,3
609,0,2017-04-12 09:00:00,1012,22,285,10,2017-04-12,09:00:00,4,9,3
610,0,2017-04-12 10:00:00,1011,22,284,13,2017-04-12,10:00:00,4,10,3
611,0,2017-04-12 11:00:00,1011,22,282,17,2017-04-12,11:00:00,4,11,3
612,0,2017-04-12 12:00:00,1010,22,281,21,2017-04-12,12:00:00,4,12,3
613,0,2017-04-12 13:00:00,1010,22,288,19,2017-04-12,13:00:00,4,13,3
614,0,2017-04-12 14:00:00,1009,22,296,18,2017-04-12,14:00:00,4,14,3
615,0,2017-04-12 15:00:00,1009,20,303,17,2017-04-12,15:00:00,4,15,3
616,0,2017-04-12 16:00:00,1009,18,299,16,2017-04-12,16:00:00,4,16,3
